date,time,product,now_weight,req_weight,final_weight,task_state,reason
2026-05-07,06:11:01,SN.C&C,100.2,65.0,93.8,Sucess,[outfeed] Oven request to stop
2026-05-07,06:18:24,SN.C&C,93.0,65.0,87.6,Sucess,[outfeed] Oven request to stop
2026-05-07,06:26:43,SN.C&C,87.6,65.0,81.4,Sucess,[outfeed] Oven request to stop
2026-05-07,06:34:41,SN.C&C,81.4,65.0,75.0,Sucess,[outfeed] Oven request to stop
2026-05-07,06:42:18,SN.C&C,75.2,65.0,69.0,Sucess,[outfeed] Oven request to stop
2026-05-07,06:50:03,SN.C&C,69.0,65.0,63.0,Sucess,[outfeed] Oven request to stop
2026-05-07,07:16:05,SN.C&C,63.0,100.0,99.8,Sucess,[Infeed] Required weight reached
2026-05-07,07:21:16,SN.C&C,99.8,65.0,78.2,FAIL,[outfeed] Remote stop
2026-05-07,07:22:22,SN.C&C,78.2,100.0,99.0,Sucess,[Infeed] Required weight reached
2026-05-07,07:30:27,SN.C&C,99.8,65.0,93.0,Sucess,[outfeed] Oven request to stop
2026-05-07,07:30:50,SN.C&C,93.0,100.0,99.0,Sucess,[Infeed] Required weight reached
2026-05-07,07:38:36,SN.C&C,99.0,65.0,93.0,Sucess,[outfeed] Oven request to stop
2026-05-07,07:38:59,SN.C&C,93.0,100.0,99.8,Sucess,[Infeed] Required weight reached
2026-05-07,08:55:26,SN.C&C,99.6,65.0,94.0,Sucess,[outfeed] Oven request to stop
2026-05-07,08:55:45,SN.C&C,94.0,100.0,99.8,Sucess,[Infeed] Required weight reached
2026-05-07,09:03:06,SN.C&C,99.8,65.0,93.0,Sucess,[outfeed] Oven request to stop
2026-05-07,09:03:28,SN.C&C,93.0,100.0,99.8,Sucess,[Infeed] Required weight reached
2026-05-07,09:10:25,SN.C&C,99.8,65.0,92.0,Sucess,[outfeed] Oven request to stop
2026-05-07,09:10:48,SN.C&C,92.8,100.0,100.0,Sucess,[Infeed] Required weight reached
2026-05-07,09:18:13,SN.C&C,100.0,65.0,93.0,Sucess,[outfeed] Oven request to stop
2026-05-07,09:18:35,SN.C&C,93.0,100.0,99.8,Sucess,[Infeed] Required weight reached
2026-05-07,09:25:49,SN.C&C,99.8,65.0,92.8,Sucess,[outfeed] Oven request to stop
2026-05-07,09:26:12,SN.C&C,92.8,100.0,99.8,Sucess,[Infeed] Required weight reached
2026-05-07,09:33:36,SN.C&C,99.8,65.0,92.0,Sucess,[outfeed] Oven request to stop
2026-05-07,09:34:00,SN.C&C,92.0,100.0,99.8,Sucess,[Infeed] Required weight reached
2026-05-07,09:41:50,SN.C&C,99.0,65.0,92.6,Sucess,[outfeed] Oven request to stop
2026-05-07,09:42:13,SN.C&C,92.6,100.0,100.0,Sucess,[Infeed] Required weight reached
2026-05-07,09:49:52,SN.C&C,100.0,65.0,92.0,Sucess,[outfeed] Oven request to stop
2026-05-07,09:50:16,SN.C&C,92.0,100.0,100.0,Sucess,[Infeed] Required weight reached
2026-05-07,09:58:35,SN.C&C,100.0,65.0,93.0,Sucess,[outfeed] Oven request to stop
2026-05-07,09:58:58,SN.C&C,93.0,100.0,100.0,Sucess,[Infeed] Required weight reached
2026-05-07,10:06:38,SN.C&C,100.0,65.0,92.8,Sucess,[outfeed] Oven request to stop
2026-05-07,10:07:01,SN.C&C,92.8,100.0,100.0,Sucess,[Infeed] Required weight reached
2026-05-07,10:14:29,SN.C&C,100.0,65.0,92.8,Sucess,[outfeed] Oven request to stop
2026-05-07,10:14:52,SN.C&C,92.8,100.0,100.0,Sucess,[Infeed] Required weight reached
2026-05-07,10:22:31,SN.C&C,100.0,65.0,92.0,Sucess,[outfeed] Oven request to stop
2026-05-07,10:22:53,SN.C&C,92.0,100.0,99.8,Sucess,[Infeed] Required weight reached
2026-05-07,10:30:31,SN.C&C,99.8,65.0,92.0,Sucess,[outfeed] Oven request to stop
2026-05-07,10:30:55,SN.C&C,92.4,100.0,99.8,Sucess,[Infeed] Required weight reached
2026-05-07,10:38:50,SN.C&C,100.0,65.0,92.4,Sucess,[outfeed] Oven request to stop
2026-05-07,10:39:14,SN.C&C,92.4,100.0,100.0,Sucess,[Infeed] Required weight reached
2026-05-07,10:47:02,SN.C&C,100.0,65.0,92.0,Sucess,[outfeed] Oven request to stop
2026-05-07,10:47:24,SN.C&C,92.0,100.0,100.0,Sucess,[Infeed] Required weight reached
2026-05-07,10:54:58,SN.C&C,100.0,65.0,92.6,Sucess,[outfeed] Oven request to stop
2026-05-07,10:55:21,SN.C&C,92.6,100.0,100.0,Sucess,[Infeed] Required weight reached
