date,time,product,now_weight,req_weight,final_weight,task_state,reason
2026-05-23,06:04:09,SN.C&C,100.0,65.0,93.0,Sucess,[outfeed] Oven request to stop
2026-05-23,06:04:35,SN.C&C,93.0,100.0,99.8,Sucess,[Infeed] Required weight reached
2026-05-23,06:08:38,SN.C&C,99.6,65.0,91.6,Sucess,[outfeed] Oven request to stop
2026-05-23,06:09:07,SN.C&C,91.6,100.0,99.6,Sucess,[Infeed] Required weight reached
2026-05-23,06:13:55,SN.C&C,99.6,65.0,91.0,Sucess,[outfeed] Oven request to stop
2026-05-23,06:14:26,SN.C&C,91.0,100.0,99.6,Sucess,[Infeed] Required weight reached
2026-05-23,06:19:18,SN.C&C,99.6,65.0,91.6,Sucess,[outfeed] Oven request to stop
2026-05-23,06:19:48,SN.C&C,91.6,100.0,99.6,Sucess,[Infeed] Required weight reached
2026-05-23,06:23:58,SN.C&C,99.6,65.0,91.0,Sucess,[outfeed] Oven request to stop
2026-05-23,06:24:31,SN.C&C,91.0,100.0,99.8,Sucess,[Infeed] Required weight reached
2026-05-23,06:29:16,SN.C&C,99.0,65.0,91.6,Sucess,[outfeed] Oven request to stop
2026-05-23,06:29:47,SN.C&C,91.6,100.0,99.6,Sucess,[Infeed] Required weight reached
2026-05-23,06:34:23,SN.C&C,99.6,65.0,91.4,Sucess,[outfeed] Oven request to stop
2026-05-23,06:34:55,SN.C&C,91.4,100.0,99.0,Sucess,[Infeed] Required weight reached
2026-05-23,06:39:33,SN.C&C,99.0,65.0,91.4,Sucess,[outfeed] Oven request to stop
2026-05-23,06:40:05,SN.C&C,91.4,100.0,99.6,Sucess,[Infeed] Required weight reached
2026-05-23,06:47:21,SN.C&C,99.6,65.0,92.4,Sucess,[outfeed] Oven request to stop
2026-05-23,06:47:49,SN.C&C,92.4,100.0,99.8,Sucess,[Infeed] Required weight reached
2026-05-23,06:53:06,SN.C&C,99.8,65.0,92.2,Sucess,[outfeed] Oven request to stop
2026-05-23,06:53:34,SN.C&C,92.2,100.0,99.6,Sucess,[Infeed] Required weight reached
2026-05-23,06:58:52,SN.C&C,99.0,65.0,92.0,Sucess,[outfeed] Oven request to stop
2026-05-23,06:59:21,SN.C&C,92.0,100.0,99.6,Sucess,[Infeed] Required weight reached
2026-05-23,07:04:38,SN.C&C,99.6,65.0,92.2,Sucess,[outfeed] Oven request to stop
2026-05-23,07:05:08,SN.C&C,92.2,100.0,99.8,Sucess,[Infeed] Required weight reached
