date,time,product,now_weight,req_weight,final_weight,task_state,reason
2026-09-18,22:00:29,SN.C&C,84.6,60.0,78.0,Sucess,[outfeed] Oven request to stop
2026-09-18,22:06:24,SN.C&C,78.0,60.0,71.2,Sucess,[outfeed] Oven request to stop
2026-09-18,22:07:52,SN.C&C,74.8,100.0,99.8,Sucess,[Infeed] Required weight reached
2026-09-18,22:12:43,SN.C&C,99.0,60.0,92.6,Sucess,[outfeed] Oven request to stop
2026-09-18,22:19:07,SN.C&C,92.6,60.0,85.4,Sucess,[outfeed] Oven request to stop
2026-09-18,22:25:28,SN.C&C,85.4,60.0,78.2,Sucess,[outfeed] Oven request to stop
2026-09-18,22:31:45,SN.C&C,78.2,60.0,71.2,Sucess,[outfeed] Oven request to stop
2026-09-18,22:33:15,SN.C&C,74.8,100.0,99.8,Sucess,[Infeed] Required weight reached
2026-09-18,22:37:41,SN.C&C,99.0,60.0,92.6,Sucess,[outfeed] Oven request to stop
2026-09-18,22:43:41,SN.C&C,92.6,60.0,85.0,Sucess,[outfeed] Oven request to stop
2026-09-18,22:49:29,SN.C&C,85.2,60.0,78.0,Sucess,[outfeed] Oven request to stop
2026-09-18,22:55:04,SN.C&C,78.0,60.0,70.0,Sucess,[outfeed] Oven request to stop
2026-09-18,22:56:38,SN.C&C,74.8,100.0,99.8,Sucess,[Infeed] Required weight reached
2026-09-18,23:00:38,SN.C&C,99.8,60.0,92.4,Sucess,[outfeed] Oven request to stop
2026-09-18,23:06:17,SN.C&C,92.2,60.0,84.0,Sucess,[outfeed] Oven request to stop
2026-09-18,23:20:33,SN.C&C,84.6,60.0,76.8,Sucess,[outfeed] Oven request to stop
2026-09-18,23:34:02,SN.C&C,76.8,60.0,69.2,Sucess,[outfeed] Oven request to stop
2026-09-18,23:35:41,SN.C&C,74.8,100.0,99.8,Sucess,[Infeed] Required weight reached
2026-09-18,23:46:53,SN.C&C,99.8,60.0,91.8,Sucess,[outfeed] Oven request to stop
2026-09-18,23:51:38,SN.C&C,91.8,60.0,83.8,Sucess,[outfeed] Oven request to stop
2026-09-19,00:02:58,SN.C&C,83.8,60.0,76.6,Sucess,[outfeed] Oven request to stop
2026-09-19,00:15:25,SN.C&C,76.6,60.0,71.6,Sucess,[outfeed] Oven request to stop
2026-09-19,00:16:56,SN.C&C,74.0,100.0,99.8,Sucess,[Infeed] Required weight reached
2026-09-19,00:33:19,SN.C&C,99.8,60.0,88.8,Sucess,[outfeed] Oven request to stop
2026-09-19,00:39:32,SN.C&C,88.8,60.0,80.0,Sucess,[outfeed] Oven request to stop
2026-09-19,00:43:18,SN.C&C,80.0,60.0,71.4,Sucess,[outfeed] Oven request to stop
2026-09-19,00:44:52,SN.C&C,74.0,100.0,99.8,Sucess,[Infeed] Required weight reached
2026-09-19,00:47:04,SN.C&C,99.8,60.0,91.0,Sucess,[outfeed] Oven request to stop
2026-09-19,00:51:16,SN.C&C,91.0,60.0,82.4,Sucess,[outfeed] Oven request to stop
