date,time,product,now_weight,req_weight,final_weight,task_state,reason
2026-09-11,15:16:51,SN.C&C,91.4,60.0,82.8,Sucess,[outfeed] Oven request to stop
2026-09-11,15:21:56,SN.C&C,82.8,60.0,74.6,Sucess,[outfeed] Oven request to stop
2026-09-11,15:23:08,SN.C&C,74.8,100.0,99.8,Sucess,[Infeed] Required weight reached
2026-09-11,15:23:08,SN.C&C,74.8,100.0,99.8,Sucess,[Infeed] Required weight reached
2026-09-11,15:26:50,SN.C&C,100.0,60.0,91.2,Sucess,[outfeed] Oven request to stop
2026-09-11,15:31:55,SN.C&C,91.2,60.0,82.0,Sucess,[outfeed] Oven request to stop
2026-09-11,15:36:57,SN.C&C,82.8,60.0,74.0,Sucess,[outfeed] Oven request to stop
2026-09-11,15:38:10,SN.C&C,74.8,100.0,99.0,Sucess,[Infeed] Required weight reached
2026-09-11,15:38:10,SN.C&C,74.8,100.0,99.0,Sucess,[Infeed] Required weight reached
2026-09-11,15:41:55,SN.C&C,100.0,60.0,91.2,Sucess,[outfeed] Oven request to stop
2026-09-11,15:46:57,SN.C&C,91.2,60.0,82.6,Sucess,[outfeed] Oven request to stop
2026-09-11,15:52:00,SN.C&C,82.6,60.0,74.0,Sucess,[outfeed] Oven request to stop
2026-09-11,15:53:13,SN.C&C,74.8,100.0,99.8,Sucess,[Infeed] Required weight reached
2026-09-11,15:53:13,SN.C&C,74.8,100.0,99.8,Sucess,[Infeed] Required weight reached
2026-09-11,15:56:53,SN.C&C,99.8,60.0,91.2,Sucess,[outfeed] Oven request to stop
2026-09-11,16:01:58,SN.C&C,91.2,60.0,82.6,Sucess,[outfeed] Oven request to stop
2026-09-11,16:06:58,SN.C&C,82.8,60.0,74.2,Sucess,[outfeed] Oven request to stop
2026-09-11,16:08:12,SN.C&C,74.8,100.0,100.0,Sucess,[Infeed] Required weight reached
2026-09-11,16:08:12,SN.C&C,74.8,100.0,100.0,Sucess,[Infeed] Required weight reached
2026-09-11,16:11:51,SN.C&C,100.0,60.0,91.0,Sucess,[outfeed] Oven request to stop
2026-09-11,16:17:00,SN.C&C,91.0,60.0,82.4,Sucess,[outfeed] Oven request to stop
