date,time,product,now_weight,req_weight,final_weight,task_state,reason
2026-04-20,16:56:00,SN.C&C,0,73.0,72.8,Sucess,[Infeed] Required weight reached
2026-04-20,16:56:04,SN.C&C,72.8,73.0,72.8,Sucess,[Infeed] Required weight reached
2026-04-20,16:56:08,SN.C&C,72.0,73.0,72.8,Sucess,[Infeed] Required weight reached
2026-04-20,16:56:13,SN.C&C,72.8,73.0,72.8,Sucess,[Infeed] Required weight reached
2026-04-20,16:56:17,SN.C&C,72.8,73.0,72.8,Sucess,[Infeed] Required weight reached
2026-04-20,16:56:21,SN.C&C,72.0,73.0,72.8,Sucess,[Infeed] Required weight reached
2026-04-20,16:56:25,SN.C&C,72.8,73.0,72.8,Sucess,[Infeed] Required weight reached
2026-04-20,16:56:27,SN.C&C,72.0,73.0,72.8,Sucess,[Infeed] Required weight reached
2026-04-20,16:56:30,SN.C&C,72.8,73.0,72.0,Sucess,[Infeed] Required weight reached
2026-04-20,16:56:31,SN.C&C,72.8,73.0,72.8,Sucess,[Infeed] Required weight reached
2026-04-20,16:56:34,SN.C&C,72.8,73.0,72.8,Sucess,[Infeed] Required weight reached
2026-04-20,16:56:35,SN.C&C,72.8,73.0,72.0,Sucess,[Infeed] Required weight reached
2026-04-20,16:56:38,SN.C&C,72.8,73.0,72.8,Sucess,[Infeed] Required weight reached
2026-04-20,16:56:39,SN.C&C,72.0,73.0,72.8,Sucess,[Infeed] Required weight reached
2026-04-20,16:56:41,SN.C&C,72.8,73.0,72.8,Sucess,[Infeed] Required weight reached
2026-04-20,16:56:42,SN.C&C,72.8,73.0,72.0,Sucess,[Infeed] Required weight reached
2026-04-20,16:56:43,SN.C&C,72.8,73.0,72.8,Sucess,[Infeed] Required weight reached
2026-04-20,16:56:46,SN.C&C,72.8,73.0,72.0,Sucess,[Infeed] Required weight reached
2026-04-20,16:56:46,SN.C&C,72.8,73.0,72.8,Sucess,[Infeed] Required weight reached
2026-04-20,16:56:48,SN.C&C,72.0,73.0,72.8,Sucess,[Infeed] Required weight reached
2026-04-20,16:56:50,SN.C&C,72.0,73.0,72.8,Sucess,[Infeed] Required weight reached
2026-04-20,16:56:51,SN.C&C,72.8,73.0,72.8,Sucess,[Infeed] Required weight reached
2026-04-20,16:56:52,SN.C&C,72.8,73.0,72.8,Sucess,[Infeed] Required weight reached
2026-04-20,16:56:54,SN.C&C,72.8,73.0,72.8,Sucess,[Infeed] Required weight reached
2026-04-20,16:56:55,SN.C&C,72.0,73.0,72.8,Sucess,[Infeed] Required weight reached
2026-04-20,16:56:56,SN.C&C,72.8,73.0,72.8,Sucess,[Infeed] Required weight reached
2026-04-20,16:56:58,SN.C&C,72.8,73.0,72.8,Sucess,[Infeed] Required weight reached
2026-04-20,16:56:59,SN.C&C,72.8,73.0,72.8,Sucess,[Infeed] Required weight reached
2026-04-20,16:57:00,SN.C&C,72.0,73.0,72.8,Sucess,[Infeed] Required weight reached
2026-04-20,16:57:02,SN.C&C,72.8,73.0,72.8,Sucess,[Infeed] Required weight reached
2026-04-20,16:57:03,SN.C&C,72.8,73.0,72.8,Sucess,[Infeed] Required weight reached
2026-04-20,16:57:04,SN.C&C,72.8,73.0,72.8,Sucess,[Infeed] Required weight reached
2026-04-20,16:57:07,SN.C&C,72.8,73.0,72.8,Sucess,[Infeed] Required weight reached
2026-04-20,16:57:07,SN.C&C,72.0,73.0,72.8,Sucess,[Infeed] Required weight reached
2026-04-20,16:57:09,SN.C&C,72.8,73.0,72.0,Sucess,[Infeed] Required weight reached
2026-04-20,16:57:11,SN.C&C,72.8,73.0,72.8,Sucess,[Infeed] Required weight reached
2026-04-20,16:57:12,SN.C&C,72.8,73.0,72.8,Sucess,[Infeed] Required weight reached
2026-04-20,16:57:13,SN.C&C,72.8,73.0,72.8,Sucess,[Infeed] Required weight reached
2026-04-20,16:57:15,SN.C&C,72.8,73.0,72.8,Sucess,[Infeed] Required weight reached
2026-04-20,16:57:16,SN.C&C,72.8,73.0,72.0,Sucess,[Infeed] Required weight reached
2026-04-20,16:57:17,SN.C&C,72.8,73.0,72.8,Sucess,[Infeed] Required weight reached
2026-04-20,16:57:19,SN.C&C,72.8,73.0,72.0,Sucess,[Infeed] Required weight reached
2026-04-20,16:57:20,SN.C&C,72.8,73.0,72.8,Sucess,[Infeed] Required weight reached
2026-04-20,16:57:21,SN.C&C,72.8,73.0,72.0,Sucess,[Infeed] Required weight reached
2026-04-20,16:57:23,SN.C&C,72.0,73.0,72.8,Sucess,[Infeed] Required weight reached
2026-04-20,16:57:24,SN.C&C,72.8,73.0,72.8,Sucess,[Infeed] Required weight reached
2026-04-20,16:57:25,SN.C&C,72.8,73.0,72.8,Sucess,[Infeed] Required weight reached
2026-04-20,16:57:28,SN.C&C,72.8,73.0,72.8,Sucess,[Infeed] Required weight reached
2026-04-20,16:57:28,SN.C&C,72.8,73.0,72.0,Sucess,[Infeed] Required weight reached
2026-04-20,16:57:30,SN.C&C,72.8,73.0,72.8,Sucess,[Infeed] Required weight reached
2026-04-20,16:57:32,SN.C&C,72.8,73.0,72.0,Sucess,[Infeed] Required weight reached
2026-04-20,16:57:33,SN.C&C,72.8,73.0,72.8,Sucess,[Infeed] Required weight reached
2026-04-20,16:57:34,SN.C&C,72.0,73.0,72.8,Sucess,[Infeed] Required weight reached
2026-04-20,16:57:36,SN.C&C,72.0,73.0,72.8,Sucess,[Infeed] Required weight reached
2026-04-20,16:57:37,SN.C&C,72.8,73.0,72.0,Sucess,[Infeed] Required weight reached
2026-04-20,16:57:38,SN.C&C,72.8,73.0,72.8,Sucess,[Infeed] Required weight reached
2026-04-20,16:57:40,SN.C&C,72.8,73.0,72.8,Sucess,[Infeed] Required weight reached
2026-04-20,16:57:41,SN.C&C,72.0,73.0,72.8,Sucess,[Infeed] Required weight reached
2026-04-20,16:57:42,SN.C&C,72.8,73.0,72.8,Sucess,[Infeed] Required weight reached
2026-04-20,16:57:45,SN.C&C,72.0,73.0,72.8,Sucess,[Infeed] Required weight reached
