date,time,product,now_weight,req_weight,final_weight,task_state,reason
2026-06-06,06:29:58,SN.C&C,80.0,60.0,80.0,FAIL,[outfeed] TIMEOUT
2026-06-06,12:33:18,SN.C&C,80.6,60.0,80.6,Sucess,[outfeed] Oven request to stop
2026-06-06,12:36:51,SN.C&C,80.6,60.0,80.6,Sucess,[outfeed] Oven request to stop
2026-06-06,14:06:43,SN.C&C,80.0,60.0,80.0,FAIL,[outfeed] TIMEOUT
2026-06-06,14:32:07,SN.C&C,80.2,60.0,73.0,Sucess,[outfeed] Oven request to stop
2026-06-06,14:33:21,SN.C&C,74.8,100.0,100.0,Sucess,[Infeed] Required weight reached
2026-06-06,14:36:33,SN.C&C,100.0,60.0,91.8,Sucess,[outfeed] Oven request to stop
2026-06-06,14:42:43,SN.C&C,91.0,60.0,85.0,Sucess,[outfeed] Oven request to stop
2026-06-06,14:46:50,SN.C&C,85.0,60.0,77.0,Sucess,[outfeed] Oven request to stop
2026-06-06,14:51:04,SN.C&C,77.4,60.0,70.6,Sucess,[outfeed] Oven request to stop
2026-06-06,14:52:26,SN.C&C,74.8,100.0,99.8,Sucess,[Infeed] Required weight reached
2026-06-06,14:55:08,SN.C&C,100.0,60.0,91.6,Sucess,[outfeed] Oven request to stop
2026-06-06,14:59:47,SN.C&C,91.6,60.0,84.0,Sucess,[outfeed] Oven request to stop
2026-06-06,15:03:33,SN.C&C,84.0,60.0,77.0,Sucess,[outfeed] Oven request to stop
2026-06-06,15:08:00,SN.C&C,77.0,60.0,69.0,Sucess,[outfeed] Oven request to stop
2026-06-06,15:09:27,SN.C&C,74.0,100.0,99.8,Sucess,[Infeed] Required weight reached
2026-06-06,15:11:44,SN.C&C,100.0,60.0,92.4,Sucess,[outfeed] Oven request to stop
2026-06-06,15:16:04,SN.C&C,92.4,60.0,84.8,Sucess,[outfeed] Oven request to stop
2026-06-06,15:20:11,SN.C&C,84.8,60.0,77.4,Sucess,[outfeed] Oven request to stop
2026-06-06,15:24:09,SN.C&C,77.4,60.0,70.4,Sucess,[outfeed] Oven request to stop
2026-06-06,15:25:35,SN.C&C,74.0,100.0,99.0,Sucess,[Infeed] Required weight reached
