date,time,product,now_weight,req_weight,final_weight,task_state,reason
2026-04-28,06:29:32,SN.C&C,81.2,65.0,69.0,Sucess,[outfeed] Oven request to stop
2026-04-28,06:31:09,SN.C&C,74.8,100.0,99.8,Sucess,[Infeed] Required weight reached
2026-04-28,06:31:13,SN.C&C,99.8,100.0,99.0,Sucess,[Infeed] Required weight reached
2026-04-28,06:33:42,SN.C&C,99.8,65.0,91.8,Sucess,[outfeed] Oven request to stop
2026-04-28,06:33:48,SN.C&C,78.0,65.0,92.8,FAIL,[outfeed] TIMEOUT
2026-04-28,06:34:10,SN.C&C,91.8,100.0,99.6,Sucess,[Infeed] Required weight reached
2026-04-28,06:39:12,SN.C&C,99.6,65.0,91.6,Sucess,[outfeed] Oven request to stop
2026-04-28,06:39:41,SN.C&C,91.6,100.0,99.8,Sucess,[Infeed] Required weight reached
2026-04-28,06:44:07,SN.C&C,99.8,65.0,91.8,Sucess,[outfeed] Oven request to stop
2026-04-28,06:44:35,SN.C&C,91.8,100.0,99.6,Sucess,[Infeed] Required weight reached
2026-04-28,06:48:57,SN.C&C,99.6,65.0,91.8,Sucess,[outfeed] Oven request to stop
2026-04-28,06:49:26,SN.C&C,91.8,100.0,99.8,Sucess,[Infeed] Required weight reached
2026-04-28,06:53:52,SN.C&C,99.8,65.0,91.8,Sucess,[outfeed] Oven request to stop
2026-04-28,06:54:21,SN.C&C,91.8,100.0,99.8,Sucess,[Infeed] Required weight reached
2026-04-28,06:58:51,SN.C&C,99.8,65.0,91.0,Sucess,[outfeed] Oven request to stop
2026-04-28,06:59:20,SN.C&C,91.0,100.0,99.8,Sucess,[Infeed] Required weight reached
2026-04-28,07:03:46,SN.C&C,99.8,65.0,92.0,Sucess,[outfeed] Oven request to stop
2026-04-28,07:04:14,SN.C&C,92.0,100.0,99.8,Sucess,[Infeed] Required weight reached
2026-04-28,07:08:41,SN.C&C,99.8,65.0,91.8,Sucess,[outfeed] Oven request to stop
2026-04-28,07:09:11,SN.C&C,91.8,100.0,100.0,Sucess,[Infeed] Required weight reached
