date,time,product,now_weight,req_weight,final_weight,task_state,reason
2026-09-12,12:29:36,SN.C&C,91.8,60.0,76.6,Sucess,[outfeed] Oven request to stop
2026-09-12,13:57:06,SN.C&C,76.0,60.0,65.2,FAIL,[outfeed] Stopped: lo_level threshold
2026-09-12,13:58:34,SN.C&C,74.0,100.0,99.8,Sucess,[Infeed] Required weight reached
2026-09-12,13:58:34,SN.C&C,74.0,100.0,99.8,Sucess,[Infeed] Required weight reached
2026-09-12,14:04:19,SN.C&C,100.0,60.0,92.0,Sucess,[outfeed] Oven request to stop
2026-09-12,14:10:32,SN.C&C,92.0,60.0,83.8,Sucess,[outfeed] Oven request to stop
2026-09-12,14:16:07,SN.C&C,83.8,60.0,75.8,Sucess,[outfeed] Oven request to stop
2026-09-12,14:21:17,SN.C&C,75.0,60.0,68.0,Sucess,[outfeed] Oven request to stop
2026-09-12,14:22:41,SN.C&C,74.0,100.0,100.0,Sucess,[Infeed] Required weight reached
2026-09-12,14:22:41,SN.C&C,74.0,100.0,100.0,Sucess,[Infeed] Required weight reached
2026-09-12,14:26:22,SN.C&C,100.0,60.0,91.6,Sucess,[outfeed] Oven request to stop
2026-09-12,14:31:46,SN.C&C,91.4,60.0,83.0,Sucess,[outfeed] Oven request to stop
2026-09-12,14:36:50,SN.C&C,83.4,60.0,75.2,Sucess,[outfeed] Oven request to stop
2026-09-12,14:41:53,SN.C&C,75.0,60.0,67.2,Sucess,[outfeed] Oven request to stop
2026-09-12,14:43:20,SN.C&C,74.8,100.0,99.8,Sucess,[Infeed] Required weight reached
2026-09-12,14:43:20,SN.C&C,74.8,100.0,99.8,Sucess,[Infeed] Required weight reached
2026-09-12,14:46:43,SN.C&C,100.0,60.0,91.2,Sucess,[outfeed] Oven request to stop
2026-09-12,14:51:59,SN.C&C,91.2,60.0,82.6,Sucess,[outfeed] Oven request to stop
2026-09-12,14:56:58,SN.C&C,82.6,60.0,74.0,Sucess,[outfeed] Oven request to stop
2026-09-12,14:58:09,SN.C&C,74.8,100.0,100.0,Sucess,[Infeed] Required weight reached
2026-09-12,14:58:09,SN.C&C,74.8,100.0,100.0,Sucess,[Infeed] Required weight reached
2026-09-12,15:01:48,SN.C&C,100.2,60.0,91.4,Sucess,[outfeed] Oven request to stop
2026-09-12,15:06:55,SN.C&C,91.4,60.0,82.0,Sucess,[outfeed] Oven request to stop
2026-09-12,15:11:45,SN.C&C,82.8,60.0,74.4,Sucess,[outfeed] Oven request to stop
2026-09-12,15:12:56,SN.C&C,74.0,100.0,99.8,Sucess,[Infeed] Required weight reached
2026-09-12,15:12:56,SN.C&C,74.0,100.0,99.8,Sucess,[Infeed] Required weight reached
2026-09-12,15:16:30,SN.C&C,99.8,60.0,91.0,Sucess,[outfeed] Oven request to stop
