date,time,product,now_weight,req_weight,final_weight,task_state,reason
2026-05-29,14:12:01,SN.C&C,99.4,60.0,92.2,Sucess,[outfeed] Oven request to stop
2026-05-29,14:18:50,SN.C&C,92.2,60.0,80.8,Sucess,[outfeed] Oven request to stop
2026-05-29,14:25:56,SN.C&C,80.8,60.0,74.2,Sucess,[outfeed] Oven request to stop
2026-05-29,14:27:10,SN.C&C,74.2,100.0,99.8,Sucess,[Infeed] Required weight reached
2026-05-29,14:30:27,SN.C&C,99.8,60.0,93.0,Sucess,[outfeed] Oven request to stop
2026-05-29,14:35:10,SN.C&C,92.0,60.0,86.0,Sucess,[outfeed] Oven request to stop
2026-05-29,14:39:42,SN.C&C,86.2,60.0,79.0,Sucess,[outfeed] Oven request to stop
2026-05-29,14:44:23,SN.C&C,79.4,60.0,72.8,Sucess,[outfeed] Oven request to stop
2026-05-29,14:45:42,SN.C&C,74.8,100.0,99.8,Sucess,[Infeed] Required weight reached
2026-05-29,14:48:54,SN.C&C,99.8,60.0,92.8,Sucess,[outfeed] Oven request to stop
2026-05-29,14:55:04,SN.C&C,92.8,60.0,85.6,Sucess,[outfeed] Oven request to stop
2026-05-29,14:59:48,SN.C&C,85.0,60.0,80.0,Sucess,[outfeed] Oven request to stop
2026-05-29,15:05:06,SN.C&C,80.0,60.0,72.8,Sucess,[outfeed] Oven request to stop
2026-05-29,15:06:27,SN.C&C,74.8,100.0,99.8,Sucess,[Infeed] Required weight reached
2026-05-29,15:09:54,SN.C&C,99.0,60.0,92.2,Sucess,[outfeed] Oven request to stop
2026-05-29,15:14:58,SN.C&C,92.2,60.0,84.8,Sucess,[outfeed] Oven request to stop
2026-05-29,15:19:56,SN.C&C,84.0,60.0,77.6,Sucess,[outfeed] Oven request to stop
2026-05-29,15:24:28,SN.C&C,77.6,60.0,70.8,Sucess,[outfeed] Oven request to stop
2026-05-29,15:25:56,SN.C&C,74.0,100.0,100.0,Sucess,[Infeed] Required weight reached
2026-05-29,15:28:56,SN.C&C,100.2,60.0,92.4,Sucess,[outfeed] Oven request to stop
2026-05-29,15:33:56,SN.C&C,92.4,60.0,85.4,Sucess,[outfeed] Oven request to stop
2026-05-29,16:02:14,SN.C&C,85.0,60.0,85.4,FAIL,[outfeed] Remote stop
2026-05-29,16:10:08,SN.C&C,85.4,60.0,77.8,Sucess,[outfeed] Oven request to stop
2026-05-29,16:15:03,SN.C&C,77.6,60.0,70.2,Sucess,[outfeed] Oven request to stop
2026-05-29,16:16:32,SN.C&C,74.0,100.0,99.8,Sucess,[Infeed] Required weight reached
2026-05-29,16:19:51,SN.C&C,99.8,60.0,92.0,Sucess,[outfeed] Oven request to stop
