date,time,product,now_weight,req_weight,final_weight,task_state,reason
2026-09-07,06:00:42,SN.C&C,102.5,180.0,102.5,FAIL,[Infeed] weight exceeded hi level
2026-09-07,06:01:16,SN.C&C,100.0,180.0,102.5,FAIL,[Infeed] weight exceeded hi level
2026-09-07,06:01:23,SN.C&C,102.5,180.0,102.5,FAIL,[Infeed] weight exceeded hi level
2026-09-07,06:01:42,SN.C&C,102.5,180.0,102.5,FAIL,[Infeed] weight exceeded hi level
2026-09-07,06:01:50,SN.C&C,98.0,180.0,105.5,FAIL,[Infeed] weight exceeded hi level
2026-09-07,06:01:51,SN.C&C,102.5,180.0,102.5,FAIL,[Infeed] weight exceeded hi level
2026-09-07,06:02:10,SN.C&C,102.5,180.0,102.5,FAIL,[Infeed] weight exceeded hi level
2026-09-07,06:02:14,SN.C&C,102.5,180.0,102.5,FAIL,[Infeed] weight exceeded hi level
2026-09-07,06:03:19,SN.C&C,97.0,180.0,110.0,FAIL,[Infeed] weight exceeded hi level
2026-09-07,13:03:20,SN.C&C,109.0,60.0,96.0,Sucess,[outfeed] Oven request to stop
2026-09-07,13:21:32,KRISCO,96.0,60.0,92.5,Sucess,[outfeed] Oven request to stop
2026-09-07,13:40:31,KRISCO,92.5,180.0,96.5,FAIL,[Infeed] remote stop
2026-09-07,13:41:01,KRISCO,96.5,180.0,104.0,FAIL,[Infeed] remote stop
2026-09-07,13:42:17,KRISCO,104.0,60.0,99.5,Sucess,[outfeed] Oven request to stop
2026-09-07,13:42:28,KRISCO,99.5,180.0,101.5,FAIL,[Infeed] mode change
2026-09-07,13:42:59,KRISCO,101.5,60.0,97.0,Sucess,[outfeed] Oven request to stop
2026-09-07,13:43:20,KRISCO,99.5,180.0,102.0,FAIL,[Infeed] remote stop
2026-09-07,13:43:20,KRISCO,97.0,180.0,102.0,FAIL,[Infeed] remote stop
2026-09-07,13:46:03,KRISCO,102.5,60.0,99.0,Sucess,[outfeed] Oven request to stop
2026-09-07,13:46:23,KRISCO,99.0,180.0,106.0,FAIL,[Infeed] mode change
2026-09-07,14:39:56,KRISCO,107.0,60.0,84.0,Sucess,[outfeed] Oven request to stop
2026-09-07,14:42:52,KRISCO,84.0,180.0,180.0,Sucess,[Infeed] Required weight reached
2026-09-07,14:42:52,KRISCO,99.5,180.0,180.0,Sucess,[Infeed] Required weight reached
2026-09-07,20:59:21,KRISCO,84.04,180.0,84.04,FAIL,[Infeed] high level sensor
2026-09-07,20:59:21,KRISCO,84.04,180.0,84.04,FAIL,[Infeed] high level sensor
2026-09-07,22:00:44,KRISCO,0,180.0,0,FAIL,[Infeed] high level sensor
2026-09-07,22:01:04,KRISCO,0,180.0,0,FAIL,[Infeed] high level sensor
2026-09-07,22:01:54,KRISCO,0,180.0,0,FAIL,[Infeed] high level sensor
2026-09-07,22:01:55,KRISCO,0,180.0,0,FAIL,[Infeed] high level sensor
2026-09-07,22:01:55,KRISCO,0,180.0,0,FAIL,[Infeed] high level sensor
2026-09-07,22:05:38,KRISCO,0,180.0,0,FAIL,[Infeed] high level sensor
2026-09-07,22:06:43,KRISCO,0,180.0,0,FAIL,[Infeed] high level sensor
2026-09-07,22:06:52,KRISCO,0,180.0,0,FAIL,[Infeed] high level sensor
2026-09-07,22:07:16,KRISCO,0,180.0,0,FAIL,[Infeed] high level sensor
2026-09-07,22:09:42,KRISCO,0,180.0,0,FAIL,[Infeed] high level sensor
2026-09-07,22:29:16,KRISCO,33.0,180.0,33.0,FAIL,[Infeed] high level sensor
2026-09-07,22:45:53,KRISCO,0,180.0,0,FAIL,[Infeed] high level sensor
2026-09-07,22:46:06,KRISCO,0,180.0,0,FAIL,[Infeed] high level sensor
2026-09-07,22:46:07,KRISCO,0,180.0,0,FAIL,[Infeed] high level sensor
2026-09-07,22:46:24,KRISCO,0,180.0,0,FAIL,[Infeed] high level sensor
