date,time,product,now_weight,req_weight,final_weight,task_state,reason
2026-09-15,06:07:23,KRISCO,132.5,60.0,123.0,Sucess,[outfeed] Oven request to stop
2026-09-15,06:17:42,KRISCO,122.5,60.0,113.5,Sucess,[outfeed] Oven request to stop
2026-09-15,06:27:36,KRISCO,114.0,60.0,104.5,Sucess,[outfeed] Oven request to stop
2026-09-15,06:36:55,KRISCO,104.5,60.0,95.5,Sucess,[outfeed] Oven request to stop
2026-09-15,06:39:48,KRISCO,99.5,180.0,180.0,Sucess,[Infeed] Required weight reached
2026-09-15,06:45:56,KRISCO,180.5,60.0,170.5,Sucess,[outfeed] Oven request to stop
2026-09-15,06:55:37,KRISCO,170.5,60.0,160.0,Sucess,[outfeed] Oven request to stop
2026-09-15,07:05:09,KRISCO,160.0,60.0,149.5,Sucess,[outfeed] Oven request to stop
2026-09-15,07:14:18,KRISCO,149.5,60.0,139.5,Sucess,[outfeed] Oven request to stop
2026-09-15,07:23:16,KRISCO,139.5,60.0,129.5,Sucess,[outfeed] Oven request to stop
2026-09-15,07:32:05,KRISCO,129.5,60.0,120.0,Sucess,[outfeed] Oven request to stop
2026-09-15,07:40:46,KRISCO,120.0,60.0,110.5,Sucess,[outfeed] Oven request to stop
2026-09-15,07:49:27,KRISCO,110.5,60.0,101.5,Sucess,[outfeed] Oven request to stop
2026-09-15,07:57:46,KRISCO,101.0,60.0,92.0,Sucess,[outfeed] Oven request to stop
2026-09-15,08:00:37,KRISCO,99.5,180.0,180.0,Sucess,[Infeed] Required weight reached
2026-09-15,08:05:59,KRISCO,180.0,60.0,170.0,Sucess,[outfeed] Oven request to stop
2026-09-15,08:14:56,KRISCO,170.5,60.0,160.5,Sucess,[outfeed] Oven request to stop
2026-09-15,08:23:41,KRISCO,160.5,60.0,150.5,Sucess,[outfeed] Oven request to stop
2026-09-15,08:32:23,KRISCO,150.5,60.0,140.5,Sucess,[outfeed] Oven request to stop
2026-09-15,08:41:16,KRISCO,140.5,60.0,131.0,Sucess,[outfeed] Oven request to stop
2026-09-15,08:50:05,KRISCO,131.0,60.0,121.5,Sucess,[outfeed] Oven request to stop
2026-09-15,08:58:20,KRISCO,121.5,60.0,112.0,Sucess,[outfeed] Oven request to stop
2026-09-15,09:07:03,KRISCO,112.0,60.0,102.5,Sucess,[outfeed] Oven request to stop
2026-09-15,09:15:21,KRISCO,102.5,60.0,96.0,FAIL,[outfeed] TIMEOUT
2026-09-15,09:18:16,KRISCO,99.5,180.0,180.0,Sucess,[Infeed] Required weight reached
2026-09-15,09:20:57,KRISCO,180.0,60.0,169.5,Sucess,[outfeed] Oven request to stop
2026-09-15,09:30:10,KRISCO,169.5,60.0,159.5,Sucess,[outfeed] Oven request to stop
2026-09-15,09:39:11,KRISCO,160.0,60.0,150.0,Sucess,[outfeed] Oven request to stop
2026-09-15,09:48:08,KRISCO,150.5,60.0,140.5,Sucess,[outfeed] Oven request to stop
2026-09-15,09:57:02,KRISCO,140.5,60.0,131.0,Sucess,[outfeed] Oven request to stop
2026-09-15,10:05:35,KRISCO,130.5,60.0,121.0,Sucess,[outfeed] Oven request to stop
2026-09-15,10:14:10,KRISCO,121.0,60.0,112.0,Sucess,[outfeed] Oven request to stop
2026-09-15,10:22:22,KRISCO,111.5,60.0,102.5,Sucess,[outfeed] Oven request to stop
2026-09-15,10:30:43,KRISCO,102.0,60.0,92.5,Sucess,[outfeed] Oven request to stop
2026-09-15,10:33:41,KRISCO,99.5,180.0,180.0,Sucess,[Infeed] Required weight reached
2026-09-15,10:39:21,KRISCO,180.5,60.0,170.0,Sucess,[outfeed] Oven request to stop
2026-09-15,10:48:20,KRISCO,170.0,60.0,160.0,Sucess,[outfeed] Oven request to stop
2026-09-15,10:57:48,KRISCO,160.0,60.0,149.5,Sucess,[outfeed] Oven request to stop
