date,time,product,now_weight,req_weight,final_weight,task_state,reason
2026-05-21,14:20:21,SN.C&C,99.0,65.0,92.0,Sucess,[outfeed] Oven request to stop
2026-05-21,14:20:45,SN.C&C,92.0,100.0,100.2,Sucess,[Infeed] Required weight reached
2026-05-21,14:28:00,SN.C&C,100.2,65.0,93.2,Sucess,[outfeed] Oven request to stop
2026-05-21,14:28:21,SN.C&C,93.2,100.0,100.0,Sucess,[Infeed] Required weight reached
2026-05-21,14:36:12,SN.C&C,100.0,65.0,93.2,Sucess,[outfeed] Oven request to stop
2026-05-21,14:36:33,SN.C&C,93.2,100.0,100.0,Sucess,[Infeed] Required weight reached
2026-05-21,14:44:10,SN.C&C,100.0,65.0,92.8,Sucess,[outfeed] Oven request to stop
2026-05-21,14:44:32,SN.C&C,92.8,100.0,100.0,Sucess,[Infeed] Required weight reached
2026-05-21,14:52:19,SN.C&C,99.8,65.0,92.8,Sucess,[outfeed] Oven request to stop
2026-05-21,14:52:41,SN.C&C,92.8,100.0,99.8,Sucess,[Infeed] Required weight reached
2026-05-21,15:00:12,SN.C&C,99.8,65.0,92.0,Sucess,[outfeed] Oven request to stop
2026-05-21,15:00:34,SN.C&C,92.8,100.0,99.0,Sucess,[Infeed] Required weight reached
2026-05-21,15:08:23,SN.C&C,100.0,65.0,92.8,Sucess,[outfeed] Oven request to stop
2026-05-21,15:08:45,SN.C&C,92.8,100.0,100.0,Sucess,[Infeed] Required weight reached
2026-05-21,15:16:41,SN.C&C,100.0,65.0,93.2,Sucess,[outfeed] Oven request to stop
2026-05-21,15:17:03,SN.C&C,93.2,100.0,100.0,Sucess,[Infeed] Required weight reached
2026-05-21,15:24:30,SN.C&C,100.0,65.0,93.0,Sucess,[outfeed] Oven request to stop
2026-05-21,15:24:52,SN.C&C,93.0,100.0,100.0,Sucess,[Infeed] Required weight reached
2026-05-21,15:32:33,SN.C&C,100.0,65.0,93.0,Sucess,[outfeed] Oven request to stop
2026-05-21,15:32:54,SN.C&C,93.0,100.0,100.0,Sucess,[Infeed] Required weight reached
2026-05-21,15:40:25,SN.C&C,100.0,65.0,93.2,Sucess,[outfeed] Oven request to stop
